0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,target
-0.193481621,0.880481431,-1.042386532,1.530175133,0.208569701,-1.302255136,-0.32273544,0.223904685,-1.330078395,-0.801029115,0.926792851,-0.983595955,0.648837976,-1.524749064,1.210807839,-0.403647855,0.001639557,0.421171112,0.232453911,0.460087492,0.107890172,-0.523132201,0.138083745,-1.178206731,-0.108487284,1.092730811,0.295247768,-0.106898705,-1.694595931,1
-0.48621537,-0.565735539,-0.614916747,0.419851125,0.066157414,-0.406517402,-0.384526551,0.116001392,-0.11566112,-0.484008542,0.699098126,-0.608333864,1.581333833,-0.553737563,-0.658498933,-0.779879433,-0.882537284,-0.549618161,0.98411006,-0.253046271,0.159442556,0.551531046,0.704490156,0.020262118,-1.422040614,-1.856459686,0.965566545,0.256966052,1.540087776,1
0.901848831,-0.089763824,0.016369499,0.130849975,0.5700668,-0.048234008,0.497174973,-0.126686314,0.495518379,-0.032298326,0.409741599,0.476745876,-1.372257929,-0.545371555,-0.141412796,1.256805728,2.5890365,1.784794306,-1.067488325,-0.281612692,-0.238435148,-0.675411032,-0.131732229,-0.299879373,0.89476581,-0.80135266,-0.130446507,0.178033747,1.333769375,1
-1.402511147,1.208473319,-1.385005089,1.429371104,-1.620266277,-1.835715902,-1.684426639,1.510282792,-2.000563909,-1.938473871,1.63912014,-1.64065001,1.065233461,-1.701021799,1.723214375,-1.948030471,-2.130670706,-2.083317688,2.561177658,0.100488167,0.746246808,-0.248895012,-0.211152109,0.96678414,-0.060687846,0.9557945,0.285597393,-0.263515679,1.587408603,1
-0.71597629,-0.732944345,0.706990611,-1.371912393,-0.457540141,0.471114506,0.173006586,0.20944458,0.071798595,0.563283967,-0.562311056,0.396148008,-0.850935334,0.92735089,-0.738649658,2.654579497,0.524792695,0.264139889,0.018214048,-0.153273209,0.017981173,0.659784085,-0.527104911,0.148252572,0.968892466,-0.20993233,0.345553914,-1.107412356,-1.653576745,0
0.894441004,0.39490393,-0.524303509,0.860146708,1.892657123,-0.607147765,1.101219928,-0.268934998,-0.729600705,0.010303552,0.78175942,-0.01581265,-1.178242399,-0.940888038,-0.406216643,3.175420241,4.223398207,3.666590573,-2.673339184,-0.248957836,-0.054725386,-0.336745305,-0.408625471,-0.949190492,1.443389008,0.943771566,-0.198828619,0.253702661,-0.110465212,1
-0.23458207,-0.304410935,2.095264803,-0.75537724,0.445642144,0.845037895,0.571011791,-0.229705177,0.669305441,0.818021707,-0.055540941,1.237685176,0.920649365,0.323391707,0.1459773,0.323569053,0.272384744,0.704055871,0.70637158,-0.011917197,-0.036630153,0.7767202,-0.41397256,1.752783036,0.404574977,1.449807286,-1.239125222,-0.492640636,-1.446096565,0
-0.336912721,-0.569373646,1.650631986,-1.150512824,-0.014889052,0.937874137,0.288185792,-0.139264529,0.008959941,1.192551668,-0.123002713,0.226485533,-0.019952091,0.482788078,1.582762739,1.379597285,0.508217741,0.136214403,1.10673437,-0.264188023,0.070435391,1.208969946,-0.427786918,-1.010961181,0.194041959,0.271672131,-1.054966278,1.30980383,-1.254427564,0
0.22870441,-0.239461698,0.074648808,-1.520471569,0.308820245,-0.595219427,0.770182484,-0.19518124,-0.445250357,0.678620116,-1.274821858,0.286665124,0.521548818,1.073506248,-0.519575422,0.675511704,0.637442305,-0.422096836,0.553391781,-0.179392801,0.121511878,1.498145389,-0.102947659,0.277444543,-1.058744229,-0.103076935,-0.148488964,0.327362459,-1.31638912,0
-1.610711071,1.483213232,-1.802593964,1.274594919,-1.916424135,-2.284568684,-2.008194828,0.764751313,-1.554829758,-2.169192042,1.522997658,-1.713748387,0.299730832,-1.278502452,-0.823202688,-1.978727395,-2.002005176,-2.056365734,1.817310863,-0.216373426,0.24804694,1.203492918,0.117650307,1.250057887,-0.280563777,-1.212014892,-1.74907667,-1.557634316,0.766282146,1
0.967939066,-0.256739833,0.281649412,-0.258975187,0.356267151,0.022320709,0.50362822,-0.157241348,0.239993197,0.384251451,0.368474659,1.044475877,-0.378537793,0.254131782,0.556541392,0.788600581,0.915367694,0.539458837,-0.728065831,-0.277671033,-0.128118707,-0.160626439,-0.065531503,0.229828258,0.636775693,0.769028637,-0.255602809,-0.020555606,-0.896015794,1
1.712468537,-0.1570224,0.012735338,0.609269132,0.686232266,-0.038501897,0.80047193,-0.255513921,-0.329949657,1.45426445,-1.247446529,0.710342167,0.958995802,1.035525967,-0.832117514,0.802624321,0.215012351,-0.108474443,-1.627579633,-0.403854907,-0.061006888,0.274382443,0.015180775,0.141872417,0.428095872,0.168252008,-0.322356845,-0.247206846,-1.00828499,0
-1.073732393,0.455655701,-0.833928846,0.766535963,-0.960892628,-0.677150081,-0.806045373,0.60120656,-0.844844071,-0.918390222,0.596092837,-1.00248886,0.564927339,-0.906745825,0.811955563,-1.242563725,-1.279899397,-1.279637724,1.443477773,-0.367169567,0.362403484,-0.001719714,-0.644362173,0.582906195,-0.77758702,-1.025634999,-0.605320334,1.158564807,-0.518365307,1
-0.541320027,0.210473947,-0.654545352,1.265593376,2.027189882,-1.493403183,0.332081898,-0.275768666,-1.087682139,-0.518917616,0.98084424,-0.890529172,-0.711416176,-1.450365467,0.932019198,-0.164528699,0.684213636,0.59836672,-1.210116501,-0.312546162,-0.133904441,0.200851859,0.975455064,-0.487527831,1.840987778,1.363436321,0.358617474,-1.048561897,0.383666643,1
-0.00693468,0.09825266,-0.3784506,-0.156979043,0.26905164,-0.189261075,0.057280054,-0.052523988,-0.655087032,-0.238637231,0.222178748,-0.385462544,0.972144303,-0.679346165,-0.402408552,-0.53380493,-0.219753313,0.189095122,-0.84567518,-0.207299893,-0.023632882,-0.304382858,-0.34319566,-0.236476532,0.999563626,1.226123774,-0.162759417,0.224707203,1.184670044,1
-0.753711628,0.410262498,-0.73259158,1.321008372,-0.660220215,-0.240607465,-1.006795529,0.518489985,-0.786418937,-0.740334059,1.164229107,-1.284057395,2.675835265,-0.851529312,-1.613920968,-1.280359898,-1.547460021,-1.328345604,0.462339931,-0.169323639,0.49681418,1.402995501,-0.524233863,-0.055440418,-2.4112918,0.023020039,0.161701898,-1.098502928,-1.432519354,1
0.856523519,-0.424499164,0.986426492,-0.125361523,0.079929381,0.441515041,0.311961116,-0.122275447,1.495226924,0.494184814,0.43773844,-0.189592085,0.454957757,2.55260863,0.03628243,0.59491413,0.571673543,0.545363546,-0.906482067,-0.36029524,-0.153399993,-0.263658453,0.03608784,0.238248126,0.25833802,-1.329906644,-0.231329353,-0.055349902,-1.221169467,0
0.852499471,0.451655462,-0.801402802,1.064814041,1.051007205,-0.712959433,0.139088322,-0.066000472,-0.859316614,-0.471945002,1.016753195,-0.743244559,-1.669826982,-1.288128384,-0.513754476,0.855877884,0.517740442,1.826211237,-1.835540443,0.102221626,-0.053254813,-0.816741167,-0.090841425,-0.085144227,0.342992393,0.161858313,0.357962083,0.674700496,-1.6605243,1
1.514417807,-0.210295904,0.345107347,0.649044599,0.452844753,0.429198293,0.469729374,-0.189824324,0.668149959,1.143793622,-0.994873322,-0.299356966,1.60623355,1.783202698,-1.494679908,1.118888693,0.379152442,0.211020605,-1.766039625,-0.511827566,-0.162330233,-0.161819002,0.182984265,-0.243731744,-0.403543285,-0.309751048,-0.277111955,-0.186830325,0.526816913,1
0.95867703,-0.221656585,1.035793534,0.285973598,0.143949566,0.053239548,0.499174362,-0.191854497,0.014387721,0.907375078,-0.622147858,1.063421223,1.043870806,0.765811484,0.452795101,0.927226432,0.268293675,-0.07599179,-1.171866791,-0.26289373,-0.19154873,-0.620909116,0.151989705,1.466868034,0.3055578,-0.685574468,-0.237800581,-0.017389147,0.91894629,0
1.607872603,0.006738093,-0.197873155,0.745034641,0.919689936,-0.050190341,0.681649563,-0.187710528,-0.300151106,0.628386142,0.20869383,0.604114472,0.018781751,-0.317794974,-1.390516798,2.320849689,1.383661327,1.452069368,-1.76441966,-0.337700005,-0.214895739,-0.678035458,0.128738173,-0.493850075,-0.123258343,-0.384258024,-0.246522645,-0.04494961,1.400865013,1
-2.423941566,2.943041129,-2.333745559,1.250919198,-2.951574574,-2.679465442,-2.246315415,4.902976192,-1.11550324,-1.240785426,1.069526153,-0.995229896,0.97991981,-0.843946623,-0.118383017,-1.178829789,-1.39146068,-1.436656065,0.49909316,1.441159497,0.562744818,-1.619745369,-1.183215161,0.348933509,3.074492595,-0.510448891,1.744575359,0.889395853,0.032648933,1
-1.397293273,1.424735062,-1.434912647,0.748009537,-1.404954134,-1.728562041,-1.099064159,1.635183088,-0.628475362,-0.892990913,0.536921374,-0.950777294,-0.534896081,-0.949666892,1.067695794,-0.862912378,-0.835531919,-0.800461644,0.271176798,0.654838977,0.252433133,-0.75937386,-0.085010991,-0.045256637,0.801130604,-0.615846503,1.336626018,0.448341694,0.8397011,1
-0.267149717,0.076689037,0.050023846,-0.02409541,0.124931301,-0.368186028,-0.054695706,0.006655263,-0.320455732,-0.433438256,0.474115826,-0.615872431,-1.577353913,-0.566652067,-0.487109461,-0.380814862,-0.634634493,-0.208852041,-0.477860765,0.051367387,0.094494179,-0.09244564,-0.329437881,-0.237030387,0.486447127,-0.975877619,0.471501696,0.578529448,-0.252853968,1
-0.228434363,0.219596772,-0.098247361,-0.046597028,-0.122447191,-0.543912327,-0.072384546,0.055225705,-0.463361281,-0.488552341,0.410979285,-0.507245531,-0.119712469,-0.506047434,0.841688452,-0.682742516,-0.495000886,-0.816789829,-0.287412244,0.050327726,0.12445724,0.159715881,-0.04992594,0.937526986,-0.400707103,0.718279293,0.352368178,0.498975044,1.456396325,1
0.129253771,0.170349298,-0.244082212,0.500617987,0.027966531,-0.217276029,-0.109621551,0.011201633,-0.548974784,-0.317826009,0.706263579,-0.58888426,-0.990799527,-0.674955427,0.08006769,-0.288851104,-0.499984294,-0.048855478,-0.02615435,0.136097092,0.050063138,-0.354931197,-0.175535984,-0.485310392,0.766177973,-0.08704565,0.396371265,0.607921161,-1.345267425,1
0.973175754,0.459072278,-0.805511366,1.058161219,1.137077814,-0.606384508,0.155787366,-0.084897848,-0.905706513,-0.474610823,1.084239723,-0.631262409,-0.407535574,-1.317187645,-0.6040611,0.785854627,0.496868806,1.547270925,-1.971785466,0.170264022,-0.052632633,-0.744279303,-0.100023785,-0.017089767,0.540143823,0.16314977,0.372070056,0.686524066,-1.443575042,1
-0.872751283,1.104565131,-1.229630013,1.657503236,-1.003930717,-1.857928558,-1.234425025,0.580835155,-1.568567255,-1.821880287,1.901727261,-2.002616871,-0.758200374,-1.79516748,-2.057070892,-2.00196006,-2.143421297,-2.097493171,0.312791455,0.727420464,0.659714303,0.040796198,-0.20398614,0.83206833,0.416914402,0.201777956,1.857436511,1.896476974,-1.55320278,1
0.205199472,-0.221482162,0.552019152,-1.026394607,0.481933858,0.077477718,0.739401384,-0.144466471,0.441372259,0.515592387,-0.450372661,0.652743093,-1.231589558,1.041642371,-0.995477918,0.632391154,0.237212017,0.31966695,0.068005486,-0.256854879,-0.20266513,-0.590805164,0.01213111,-0.641606877,-0.902223479,0.33763178,0.042020587,0.097431696,1.014376913,0
0.587817898,-0.817606926,1.009936843,-0.33898696,-0.056415478,0.967807462,0.231578239,-0.050382235,0.904396328,0.519469608,0.074945575,1.399934135,-0.423120991,0.751730892,0.585775945,0.458678172,0.449779617,0.135876408,-0.864960631,0.092035543,0.022648999,0.554422333,-0.208601889,-0.382642481,0.008013152,1.247823079,-0.246827749,0.000937714,-0.737506629,0
-0.289262034,0.146826162,0.094733581,0.366513152,0.27714157,-0.004337216,0.084367317,0.006386461,-0.196439756,-0.266599654,-0.430429514,-0.465650319,-0.427411621,-0.691621581,-1.327128348,-0.00167025,-0.198072838,-0.057856354,-1.04773559,-0.112958051,-0.033436493,-0.286875633,-0.062394368,-0.671330068,0.177348358,-0.227259505,-0.142882795,-0.18996097,0.057979766,1
-0.949488689,0.519459247,-0.666998218,0.007747953,-0.384419315,-0.701152999,-0.392175163,-0.23262199,-0.0154398,-0.562671158,0.755817705,-0.966706622,-0.366220755,-1.173872961,0.958717055,-0.874426812,-0.936255796,-0.85210909,-0.04949932,-0.511212527,0.535434807,-0.345450724,0.008993159,1.104589011,-0.083606684,0.426475208,-1.488939827,1.185378444,-1.650224347,1
-0.107393533,-0.556223401,3.027339862,-1.415476144,-0.1950801,0.809266858,0.164387715,-0.008638252,0.783360939,0.471548097,-1.799561693,0.002709125,-2.142526686,0.231122156,-1.479814532,0.818391908,0.866662215,-0.42131983,-0.112537188,-0.139741645,-0.046196915,0.667796803,-0.371195154,0.208698166,0.600840149,-0.163675385,0.188748107,0.195268975,-1.312876328,0
0.085446601,-0.456995502,0.708212767,-2.039521455,0.527996971,1.073367571,0.588334286,-0.041703927,0.748074823,0.123061034,0.335105003,1.993417912,0.158148073,1.0528419,2.199690498,-0.195832809,0.683111821,-0.440269832,-0.469549445,-0.176510903,-0.051550918,0.382187298,0.282792122,-2.105496985,-1.458189411,-0.351399844,-0.072526594,0.066809341,0.990466515,0
0.396100428,-0.160188233,-0.051978352,0.088148877,-0.360537585,-0.177817919,-0.283268908,0.018754182,0.209850036,-0.369449908,0.424848497,-0.544909535,-0.807454748,-0.562511667,1.982658552,-0.571386598,-0.529421607,-0.570525797,-0.202543037,0.152601169,0.144000575,0.443804623,0.004364813,0.554801707,0.052722649,1.045568317,0.46474383,0.537515134,0.970873773,1
-1.946913016,2.170549784,-1.942566488,1.190726793,-2.24119307,-2.272914273,-1.839248924,3.068625736,-1.06880964,-1.402421784,1.516288819,-1.354317016,0.573453357,-1.201738395,-0.281090727,-1.432445353,-1.567846838,-1.472973469,0.865451702,1.316794555,0.523775044,-1.098532023,-0.688773831,0.20329312,1.754776871,-0.581876761,2.229950438,1.135641627,0.920362389,1
-0.642366255,0.51869685,-0.311760982,0.648474567,-0.144230247,0.039343137,-0.51947504,-0.274209294,-0.796659754,-0.746702772,0.834755252,-1.101234187,-1.477963823,-1.113603522,-0.424418681,-1.229362581,-1.133338754,-1.443637732,-0.946093523,-0.095280582,0.800087525,-0.299084664,-0.198805864,-0.269360393,-0.038091438,-0.036096728,0.736577671,0.826225761,-1.278582167,1
1.777853664,-0.375012406,-0.044452102,-0.077784086,0.411481455,-0.237632733,0.654145299,-0.237129131,0.679535896,0.723593371,-1.417736266,0.621518174,-0.804167359,1.122431325,-0.522957681,0.107100716,0.410371853,-0.022037736,-0.403545664,-0.528629884,-0.088251434,0.267394567,-0.014264442,-0.008700841,0.649167511,-1.202463257,-0.257274994,-0.256489518,0.061777223,0
1.734771846,-0.49659664,0.251693236,-0.194847379,0.173467318,0.254189171,0.349815234,-0.190499706,2.456792422,0.402031414,-0.654494312,-0.059438137,1.61349784,1.48853438,-2.279182644,0.027219713,0.886192579,-0.196105535,0.005891478,-0.462162018,-0.313677438,-0.775669703,0.362887196,2.486412687,-0.379100922,0.018407373,-0.304412314,-0.231587242,1.485419129,0
0.225476837,-0.195784954,0.200735273,-1.056058104,0.975184043,0.426629514,0.70199433,-0.11824408,0.388576471,0.353956825,-0.445243314,0.70162257,-0.273057244,0.360587037,-0.846988358,0.996668879,0.411380988,0.688268596,0.03147949,-0.099435466,-0.238330094,-0.812800811,1.88E-05,-0.549011855,-0.669337725,0.349327039,0.015754971,0.06334124,1.303141177,0
-0.41460087,0.169942959,0.124739645,-1.199549983,0.207949946,-0.388848347,0.575693248,0.019508432,0.553460167,0.463599798,-1.718165654,0.909973097,0.00615267,1.267579779,-0.440295325,0.320551998,0.44490517,0.044692045,-0.114715052,-0.30558565,-0.139482958,-0.164414423,0.035370877,-0.175161938,0.023868889,-0.324797441,-0.476033397,-0.32340894,-1.08819777,0
0.787487953,-0.764033928,1.017531998,-0.31374532,-0.164805347,0.442553817,0.258495288,-0.1539961,0.156637511,0.863136072,-0.777954915,1.153993143,1.171106395,0.530671164,0.492733666,-0.298920358,0.542273067,0.937604051,-1.751392017,-0.398018396,-0.141752536,0.060878982,-0.150314678,0.871593849,0.551452241,-0.539956734,-0.153660848,0.049265775,1.370543155,0
-0.92638289,1.599924997,-1.42474688,1.724680091,-0.549754366,-1.567270862,-1.216904761,0.866795861,-1.925395519,-1.917781766,2.399754582,-1.933002199,-0.144339602,-2.035393058,-1.364329742,-1.73758893,-1.653066795,-1.554937679,-0.708481099,1.126930551,0.577380561,-0.265968436,-0.382295037,-1.927510172,2.182712158,1.273172243,2.170523328,1.884843472,-0.407971719,1
-0.478909814,-0.157130929,-0.714028222,0.097795221,0.06338951,0.304508307,-0.458089913,-0.106804358,-0.402300234,-0.756152969,0.389125325,-0.777607138,-1.202012953,-0.614627579,0.520382399,-1.115120265,-0.775065822,-1.351360737,-0.421513121,-0.084216278,-0.045727674,0.710490228,-0.082582841,-0.71957412,0.770354225,0.773413921,0.890622453,-0.842941328,-0.483608747,1
-0.73168836,0.178311469,-0.336093809,0.378101217,-0.147644514,0.536923602,-0.15316647,-0.49027548,0.282915432,0.100984988,0.501948368,-0.644016642,0.225428477,-0.933289156,1.58459796,-0.586823962,-0.460638156,-0.372357067,0.878200956,-0.591592064,0.603927394,-0.065955803,0.531525885,-0.522788241,-0.243214956,1.925327083,-0.970940457,2.341355876,0.962439314,1
-0.689207301,-0.594658388,-0.598156845,0.426411959,0.029976641,-0.249502882,-0.442285733,0.167712248,-0.373787591,-0.479276922,0.589141315,-0.542927923,1.515419492,-0.632665504,-0.536690804,-0.873496037,-1.058100446,-0.718734139,1.263059038,-0.420994987,0.204898265,0.886813251,0.860528843,0.051364361,-1.791529532,-1.651521833,0.961087841,0.127737603,1.184605019,1
-0.073116682,0.19411216,-0.450949125,-0.588232911,0.887239882,-0.714157914,0.959603648,-0.145779966,0.520698178,0.378214293,-1.141578013,0.192108567,-1.366053475,0.272434379,0.125897728,0.179674812,1.36649493,1.199274003,0.090833121,-0.405007972,0.041847126,1.335810269,0.071848658,1.20930883,-1.618467187,-1.180895631,-0.281250628,0.216068598,-0.410827037,0
-0.653408426,0.166207337,-0.316432869,-0.71362614,0.014272605,-0.086156234,-0.190714222,-0.404362713,0.419786883,-0.526816257,0.352292169,-0.43787124,-0.954646042,-0.623771502,0.532212795,-0.583712801,-0.388746505,-0.207532605,0.387339998,-0.267383959,-0.007815481,0.184603544,-0.614951342,-0.111745829,0.184982765,-1.922210528,-0.65581133,-0.067014907,-0.496553048,1
0.801392781,-0.819644144,0.49321238,-1.325750399,-0.080828757,-0.013052951,0.403750234,-0.194901688,1.76350493,0.168207005,-1.179021798,1.074824413,0.15473429,0.696098651,1.405795006,0.202949274,0.39823784,0.364812444,0.59017968,0.15376522,-0.08175937,-0.065747444,-0.329278522,-0.048158834,0.816145718,0.042508523,-0.251589041,0.00912755,1.208259653,0
-0.524525256,0.303398829,0.497833927,0.345677399,0.147028847,1.375780328,-0.127926428,-1.003828444,-0.70379112,0.296887378,-1.653931196,1.002804175,0.77223108,1.979736927,1.524198145,0.732368429,0.664743197,0.191708338,0.240442375,0.969967383,-1.217481002,0.452630243,0.091356166,-1.301734993,0.049283319,0.462570776,-0.53180411,-0.336585828,1.450661124,0
0.454216076,0.531667739,-0.764683912,1.094820567,1.033657719,-1.008066471,0.181508645,-0.074743613,-0.954351635,-0.523048885,0.836531806,-0.695172934,-0.36306279,-1.315946093,-0.235495841,0.615801768,0.628906196,1.364614803,-1.856298021,0.185279989,-0.02905415,-0.650413102,-0.075075502,-0.011310412,-0.140249248,0.154974244,0.375163834,0.674606886,-1.572117817,1
0.18522075,-0.215815687,1.230671695,-0.737794769,0.188713305,0.010632227,0.42983281,-0.321798028,0.290807725,0.371366956,0.112035226,0.976869941,-0.898052815,0.770246465,-0.092306447,1.196792556,0.332695989,0.439922029,-0.917432333,-0.499809546,0.099897041,-1.034782495,-0.204220105,0.9878951,1.13211524,0.058680726,-0.152432473,0.364371028,1.156894274,0
-2.543558673,3.19857082,-2.437141581,1.266283341,-3.149294055,-2.800606626,-2.366969772,5.485532249,-1.081947531,-1.195397232,0.943941447,-0.901647111,1.28246167,-0.691489004,-0.172608971,-1.095913716,-1.326394833,-1.416262218,0.370112652,1.480745162,0.570387075,-1.77358659,-1.212540956,0.36161019,3.539527729,-0.485262868,1.594053061,0.819627783,0.506777667,1
-1.132292373,1.105320869,-0.371773523,-2.004893371,-0.527260227,-0.298759358,-0.085735769,0.601602714,2.626347175,3.196055905,-1.943657179,1.761284271,1.215321509,0.960116761,0.587412117,1.484280511,0.402111172,0.172316789,-1.178853118,1.628973646,-0.292466674,-0.76757994,0.448567159,-0.824201357,1.622370928,1.713427615,1.304940807,1.201928037,-1.233304568,0
-1.926229064,1.878822112,-2.137542075,2.345230895,-1.735708017,-1.098589381,-2.129223341,0.196965533,-1.91637246,-1.897651132,2.111640412,-1.697431513,0.935011533,-1.63872125,-0.448716737,-1.478605036,-1.35667651,-1.430934824,0.295228705,0.815565136,-1.128564901,0.936751467,1.268199946,-1.705870873,-0.126619556,1.382566419,3.008778184,-3.571248075,-0.840669442,1
-0.929748971,1.803951064,-1.678490316,2.058994397,-0.912045923,-1.737912465,-1.475469207,1.275556561,-1.733884229,-1.723824313,2.355922121,-1.879851819,0.426792646,-1.963105032,-0.497919045,-1.78100308,-1.543507356,-1.489094704,0.706855443,1.242585942,0.639539463,0.145873712,0.607675549,-1.940556888,-0.71772648,1.346572849,2.06817718,1.634168592,-1.232655764,1
1.016481241,-0.316308048,0.848295689,-0.18213883,0.108596056,-0.019116275,0.45524537,-0.19108468,0.500590813,0.577077627,-0.745862347,1.087495752,0.731241837,0.804304099,1.187108927,0.641226461,0.280884472,0.067226721,-0.461462201,-0.272935853,-0.215820847,-0.715215695,0.122392545,0.737786929,0.426581584,-1.776949855,-0.198136096,-0.019476582,0.007065226,0
0.491828204,-1.088943599,0.400146623,-1.741394382,-0.183262259,-0.20615141,0.517150397,-0.197467825,1.698726307,0.084073996,0.167991564,2.004690301,-0.237732097,1.140417913,1.977112277,0.214322246,0.326754789,0.790841357,0.78492939,0.530618811,-0.057328849,-0.45872233,-0.335805199,0.696525104,0.380322499,-2.865686135,-0.245475098,0.112960487,-0.346739887,0
-0.265232345,-0.225255582,0.653864571,-0.275984431,0.656726561,-0.476465116,0.474604507,-0.074595815,-0.210777934,0.224180897,0.260196467,1.3918064,0.765281107,0.30921053,0.321491682,0.73620985,0.962546658,1.061189003,0.33540096,0.148695554,-0.04570082,-0.037946314,-0.236990016,0.978014616,-0.195962154,0.831308641,-0.258663079,-0.270473487,-0.302002718,0
-1.10050142,0.57598939,-0.808637033,1.239051238,-0.934136508,0.033818137,-1.131984818,0.422281188,-1.42758175,-1.084405329,0.914771541,-1.171694038,0.161701961,-1.029764982,0.129028618,-1.411854142,-1.513244313,-1.463234083,1.854493171,-0.048290098,0.184943648,0.549311455,-0.069380417,-0.358788537,0.168798805,0.805951422,0.104604272,0.26863279,-0.560744238,1
1.777393352,-0.367703011,-0.013282499,-0.394727458,0.348684764,-0.232193735,0.518030719,-0.221976694,0.710198159,0.439944669,-0.588566029,1.219142932,0.855755607,0.291068122,0.044554165,0.546529692,0.669474195,-0.014054988,-0.341178722,-0.287596993,-0.235349076,-0.728208284,0.385151515,2.402496064,-0.56312817,0.320513624,-0.301539087,-0.157515983,1.050208553,0
1.66426278,-0.599976517,0.552784156,-0.468994339,0.017380179,0.627486823,0.117654945,-0.119569874,2.291327183,0.497016465,0.244854868,0.09018598,2.541916007,1.541320315,-0.769111307,1.085085092,0.376615909,0.887577973,-0.417329903,-0.289302382,-0.126896354,0.129604325,0.333771551,1.625098103,-1.053943495,0.836917441,-0.28765988,-0.207886225,-1.230212271,0
-0.153361158,-1.069894624,0.39121744,-0.153181822,-0.457057824,0.948917941,1.789337844,-0.223237572,1.127120379,-0.021644051,-0.510329614,0.348798705,-1.128232502,-0.001158434,1.33780992,-0.12342628,1.594246506,0.917603202,0.8932472,1.521272681,0.065720136,0.46328762,1.759632042,0.439417885,0.274886102,-0.518972309,-0.570899259,-0.533279969,-0.175608656,1
-0.269331257,-0.013573917,0.84303098,-0.651381355,0.250014679,-0.227101485,0.717963071,-0.185397201,0.405300452,0.737548824,-1.032288522,0.415981238,-0.515964967,0.908871953,0.725954953,0.396160852,0.371819758,0.151634633,-0.165941338,-0.274373233,-0.079331501,0.041562857,-0.238691064,0.845696709,-0.417970386,0.47629361,-0.899302966,-0.291958917,-0.620044106,0
-0.287051915,0.022496229,0.692958397,-1.702094239,0.261874694,0.367729818,0.509040674,-0.056127625,0.905743677,0.951079903,-0.447430361,1.045067883,0.523259369,0.607253148,-0.132897213,1.384555435,0.082084218,0.617826423,-0.349070196,0.389180005,-0.208603904,-0.409514862,-0.153585554,-1.338461472,0.052760036,1.572320497,0.127655578,-0.080649845,0.522757911,0
-0.060375008,-0.39869376,1.30721775,-1.206433493,0.455824877,0.037123521,0.816379618,-0.198434104,0.263078919,0.443458459,-0.177864756,0.574794723,-0.84048504,0.884552709,-0.257257855,0.861887126,0.177180692,0.555349848,-0.28340746,0.007769257,-0.060560722,0.117904701,-0.088891189,0.11992933,-0.389201396,1.691899417,-0.458752008,-0.390336124,-1.578834172,0
-0.966706055,1.025367647,-1.158443296,1.627291009,-0.863882191,-0.448403048,-0.910299805,0.770029659,-1.122865639,-1.003059821,1.545157733,-1.363932406,2.725090341,-1.260886858,-0.325530795,-1.057561915,-1.032537678,-0.688653429,1.052183154,-0.205720118,0.324698704,0.187139264,0.279415308,-0.817712457,-0.296315768,0.804889364,-0.495247941,-2.124824231,-0.44238148,1
-0.562001693,-0.086245948,0.227189092,-0.736739435,-0.032470915,0.335066454,0.310886255,0.218622339,0.876991449,0.472969124,-1.223917033,0.862535667,-2.204775825,1.329256275,-2.344218672,0.408126872,0.603199648,0.286345396,0.486855967,-0.307224723,-0.245715996,-0.792695583,-0.232526066,-0.603119171,0.019645595,0.314701802,0.242270473,-0.119659935,-0.676906262,0
-1.882575495,1.991707516,-1.862085847,1.340018298,-2.18758923,-2.059095857,-1.852012252,2.85016394,-1.139591531,-1.541198548,1.569181618,-1.508530225,1.628934954,-1.131272719,-0.507980064,-1.536910953,-1.674898975,-1.605192192,1.087296018,0.709230372,0.597776455,-0.879092082,-0.714460609,0.404072624,1.210065065,-0.44337647,0.936664758,0.371529873,0.51069506,1
0.432208896,-0.244585216,0.856765703,0.083031772,0.574952321,1.219072489,0.574527446,-0.131880702,0.376326142,0.798389281,-0.710453008,0.783104871,0.538148386,0.737321409,2.686653257,-0.363661417,0.887482376,-0.25567091,0.622553633,-0.005216454,0.006714515,1.323931593,0.166723292,-1.659382434,-2.594677362,-0.842996571,0.096147359,0.071281047,-1.424015535,0
-0.49072362,0.031879524,-0.294621424,0.113034408,0.513612974,-0.860022586,0.089300109,-0.366536159,0.205394669,-0.082998121,0.272002429,-0.365424831,0.447619999,-0.743325042,0.421640151,-0.344262259,-0.283750703,-0.31165739,-0.546163303,-0.135130215,-0.232644483,-0.213298671,0.119272717,-0.019902786,-0.37194083,-2.416494241,-0.757090783,1.382184058,-0.233784316,1
1.533010717,-0.7022541,0.734088954,-0.029724428,-0.070887594,0.954519286,0.079264988,-0.071782274,1.950255862,0.560683173,-1.967281697,1.234375999,0.664159107,0.279711292,-0.625855793,0.634355407,0.286100308,0.622512258,-0.550373813,-0.259038046,-0.028032318,0.785909525,0.092589855,1.283250185,-0.342789278,-1.380621545,-0.11242468,-0.106153363,0.332148094,0
1.544301278,-0.698291022,0.001624762,-0.673549375,0.456932851,1.039835041,0.323445929,-0.062736238,1.224516288,0.531212272,-0.278987932,1.147470722,-1.286151788,1.078557285,-0.083884392,0.014077866,0.552045502,-0.279161552,-0.383573498,-0.444830047,-0.126452092,-0.04994253,0.15488694,-2.557337709,-0.541018482,0.063656335,-0.234720225,-0.285115241,-1.350103837,0
